ubuntu-upstart,libcomerr2,1.42.9-3ubuntu1.3
ubuntu-upstart,libdb5.3,5.3.28-3ubuntu3
ubuntu-upstart,libdbus-1-3,1.6.18-0ubuntu4.3
ubuntu-upstart,libdebconfclient0,0.187ubuntu1
ubuntu-upstart,libdevmapper1.02.1,2:1.02.77-6ubuntu2
ubuntu-upstart,libdrm2,2.4.60-2~ubuntu14.04.1
ubuntu-upstart,libedit2,3.1-20130712-2
ubuntu-upstart,libestr0,0.1.9-0ubuntu2
ubuntu-upstart,libexpat1,2.1.0-4ubuntu1.1
ubuntu-upstart,libffi6,3.1~rc1+r3.0.13-12ubuntu0.1
ubuntu-upstart,libfribidi0,0.19.6-1
ubuntu-upstart,libgcc1,1:4.9.3-0ubuntu4
ubuntu-upstart,libgcrypt11,1.5.3-2ubuntu4.2
ubuntu-upstart,libgdbm3,1.8.3-12build1
ubuntu-upstart,libgnutls-openssl27,2.12.23-12ubuntu2.4
ubuntu-upstart,libgnutls26,2.12.23-12ubuntu2.4
ubuntu-upstart,libgpg-error0,1.12-0.2ubuntu1
ubuntu-upstart,libgssapi-krb5-2,1.12+dfsg-2ubuntu5.2
ubuntu-upstart,libidn11,1.28-1ubuntu2
ubuntu-upstart,libjson-c2,0.11-3ubuntu1.2
ubuntu-upstart,libjson0,0.11-3ubuntu1.2
ubuntu-upstart,libk5crypto3,1.12+dfsg-2ubuntu5.2
ubuntu-upstart,libkeyutils1,1.5.6-1
ubuntu-upstart,libklibc,2.0.3-0ubuntu1
ubuntu-upstart,libkmod2,15-0ubuntu6
ubuntu-upstart,libkrb5-3,1.12+dfsg-2ubuntu5.2
ubuntu-upstart,libkrb5support0,1.12+dfsg-2ubuntu5.2
ubuntu-upstart,liblocale-gettext-perl,1.05-7build3
ubuntu-upstart,liblockfile-bin,1.09-6ubuntu1
ubuntu-upstart,liblockfile1,1.09-6ubuntu1
ubuntu-upstart,liblog-message-simple-perl,0.10-1
ubuntu-upstart,liblzma5,5.1.1alpha+20120614-2ubuntu2
ubuntu-upstart,libmagic1,1:5.14-2ubuntu3.3
ubuntu-upstart,libmodule-pluggable-perl,5.1-1
ubuntu-upstart,libmount1,2.20.1-5.1ubuntu20.7
ubuntu-upstart,libmpdec2,2.4.0-6
ubuntu-upstart,libncurses5,5.9+20140118-1ubuntu1
ubuntu-upstart,libncursesw5,5.9+20140118-1ubuntu1
ubuntu-upstart,libnewt0.52,0.52.15-2ubuntu5
ubuntu-upstart,libnih-dbus1,1.0.3-4ubuntu25
ubuntu-upstart,libnih1,1.0.3-4ubuntu25
ubuntu-upstart,libp11-kit0,0.20.2-2ubuntu2
ubuntu-upstart,libpam-cap,1:2.24-0ubuntu2
ubuntu-upstart,libpam-modules,1.1.8-1ubuntu2
ubuntu-upstart,libpam-modules-bin,1.1.8-1ubuntu2
ubuntu-upstart,libpam-runtime,1.1.8-1ubuntu2
ubuntu-upstart,libpam0g,1.1.8-1ubuntu2
ubuntu-upstart,libpcre3,1:8.31-2ubuntu2.1
ubuntu-upstart,libplymouth2,0.8.8-0ubuntu17.1
ubuntu-upstart,libpng12-0,1.2.50-1ubuntu2.14.04.2
ubuntu-upstart,libpod-latex-perl,0.61-1
ubuntu-upstart,libpopt0,1.16-8ubuntu1
ubuntu-upstart,libprocps3,1:3.3.9-1ubuntu2.2
ubuntu-upstart,libpython-stdlib,2.7.5-5ubuntu3
ubuntu-upstart,libpython2.7-minimal,2.7.6-8ubuntu0.2
ubuntu-upstart,libpython2.7-stdlib,2.7.6-8ubuntu0.2
ubuntu-upstart,libpython3-stdlib,3.4.0-0ubuntu2
ubuntu-upstart,libpython3.4-minimal,3.4.3-1ubuntu1~14.04.3
ubuntu-upstart,libpython3.4-stdlib,3.4.3-1ubuntu1~14.04.3
ubuntu-upstart,libreadline6,6.3-4ubuntu2
ubuntu-upstart,libselinux1,2.2.2-1ubuntu0.1
ubuntu-upstart,libsemanage-common,2.2-1
ubuntu-upstart,libsemanage1,2.2-1
ubuntu-upstart,libsepol1,2.2-1ubuntu0.1
ubuntu-upstart,libslang2,2.2.4-15ubuntu1
ubuntu-upstart,libsqlite3-0,3.8.2-1ubuntu2.1
ubuntu-upstart,libss2,1.42.9-3ubuntu1.3
ubuntu-upstart,libssl1.0.0,1.0.1f-1ubuntu2.16
ubuntu-upstart,libstdc++6,4.8.4-2ubuntu1~14.04
ubuntu-upstart,libtasn1-6,3.4-3ubuntu0.3
ubuntu-upstart,libterm-ui-perl,0.42-1
ubuntu-upstart,libtext-charwidth-perl,0.04-7build3
ubuntu-upstart,libtext-iconv-perl,1.7-5build2
ubuntu-upstart,libtext-soundex-perl,3.4-1build1
ubuntu-upstart,libtext-wrapi18n-perl,0.06-7
ubuntu-upstart,libtinfo5,5.9+20140118-1ubuntu1
ubuntu-upstart,libudev1,204-5ubuntu20.15
ubuntu-upstart,libusb-0.1-4,2:0.1.12-23.3ubuntu1
ubuntu-upstart,libustr-1.0-1,1.0.4-3ubuntu2
ubuntu-upstart,libuuid1,2.20.1-5.1ubuntu20.7
ubuntu-upstart,libwrap0,7.6.q-25
ubuntu-upstart,libx11-6,2:1.6.2-1ubuntu2
ubuntu-upstart,libx11-data,2:1.6.2-1ubuntu2
ubuntu-upstart,libxau6,1:1.0.8-1
ubuntu-upstart,libxcb1,1.10-2ubuntu1
ubuntu-upstart,libxdmcp6,1:1.1.1-1
ubuntu-upstart,libxext6,2:1.3.2-1ubuntu0.0.14.04.1
ubuntu-upstart,libxmuu1,2:1.1.1-1
ubuntu-upstart,locales,2.13+git20120306-12.1
ubuntu-upstart,lockfile-progs,0.1.17
ubuntu-upstart,login,1:4.1.5.1-1ubuntu9.1
ubuntu-upstart,logrotate,3.8.7-1ubuntu1
ubuntu-upstart,lsb-base,4.1+Debian11ubuntu6
ubuntu-upstart,lsb-release,4.1+Debian11ubuntu6
ubuntu-upstart,makedev,2.3.1-93ubuntu1
ubuntu-upstart,mawk,1.3.3-17ubuntu2
ubuntu-upstart,mime-support,3.54ubuntu1.1
ubuntu-upstart,module-init-tools,15-0ubuntu6
ubuntu-upstart,mount,2.20.1-5.1ubuntu20.7
ubuntu-upstart,mountall,2.53
ubuntu-upstart,multiarch-support,2.19-0ubuntu6.6
ubuntu-upstart,ncurses-base,5.9+20140118-1ubuntu1
ubuntu-upstart,ncurses-bin,5.9+20140118-1ubuntu1
ubuntu-upstart,ncurses-term,5.9+20140118-1ubuntu1
ubuntu-upstart,net-tools,1.60-25ubuntu2.1
ubuntu-upstart,netbase,5.2
ubuntu-upstart,netcat-openbsd,1.105-7ubuntu1
ubuntu-upstart,ntpdate,1:4.2.6.p5+dfsg-3ubuntu2.14.04.6
ubuntu-upstart,openssh-client,1:6.6p1-2ubuntu2.4
ubuntu-upstart,openssh-server,1:6.6p1-2ubuntu2.4
ubuntu-upstart,openssh-sftp-server,1:6.6p1-2ubuntu2.4
ubuntu-upstart,openssl,1.0.1f-1ubuntu2.16
ubuntu-upstart,passwd,1:4.1.5.1-1ubuntu9.1
ubuntu-upstart,perl,5.18.2-2ubuntu1
ubuntu-upstart,perl-base,5.18.2-2ubuntu1
ubuntu-upstart,perl-modules,5.18.2-2ubuntu1
ubuntu-upstart,plymouth,0.8.8-0ubuntu17.1
ubuntu-upstart,procps,1:3.3.9-1ubuntu2.2
ubuntu-upstart,python,2.7.5-5ubuntu3
ubuntu-upstart,python,2.7.6
ubuntu-upstart,python,3.4.3
ubuntu-upstart,python-chardet,2.0.1-2build2
ubuntu-upstart,python-minimal,2.7.5-5ubuntu3
ubuntu-upstart,python-requests,2.2.1-1ubuntu0.3
ubuntu-upstart,python-six,1.5.2-1ubuntu1
ubuntu-upstart,python-urllib3,1.7.1-1ubuntu4
ubuntu-upstart,python2.7,2.7.6-8ubuntu0.2
ubuntu-upstart,python2.7-minimal,2.7.6-8ubuntu0.2
ubuntu-upstart,python3,3.4.0-0ubuntu2
ubuntu-upstart,python3-minimal,3.4.0-0ubuntu2
ubuntu-upstart,python3.4,3.4.3-1ubuntu1~14.04.3
ubuntu-upstart,python3.4-minimal,3.4.3-1ubuntu1~14.04.3
ubuntu-upstart,readline-common,6.3-4ubuntu2
ubuntu-upstart,requests,2.2.1
ubuntu-upstart,resolvconf,1.69ubuntu1.1
ubuntu-upstart,rsyslog,7.4.4-1ubuntu2.6
ubuntu-upstart,sed,4.2.2-4ubuntu1
ubuntu-upstart,sensible-utils,0.0.9
ubuntu-upstart,six,1.5.2
ubuntu-upstart,ssh,1:6.6p1-2ubuntu2.4
ubuntu-upstart,ssh-import-id,3.21
ubuntu-upstart,ssh-import-id,3.21-0ubuntu1
ubuntu-upstart,sudo,1.8.9p5-1ubuntu1.2
ubuntu-upstart,sysv-rc,2.88dsf-41ubuntu6.2
ubuntu-upstart,sysvinit-utils,2.88dsf-41ubuntu6.2
ubuntu-upstart,tar,1.27.1-1
ubuntu-upstart,tcpd,7.6.q-25
ubuntu-upstart,tzdata,2015g-0ubuntu0.14.04
ubuntu-upstart,ubuntu-keyring,2012.05.19
ubuntu-upstart,ubuntu-minimal,1.325
ubuntu-upstart,ucf,3.0027+nmu1
ubuntu-upstart,udev,204-5ubuntu20.15
ubuntu-upstart,upstart,1.12.1-0ubuntu4.2
ubuntu-upstart,ureadahead,0.100.0-16
ubuntu-upstart,urllib3,1.7.1
ubuntu-upstart,util-linux,2.20.1-5.1ubuntu20.7
ubuntu-upstart,vim-common,2:7.4.052-1ubuntu3
ubuntu-upstart,vim-tiny,2:7.4.052-1ubuntu3
ubuntu-upstart,wget,1.15-1ubuntu1.14.04.1
ubuntu-upstart,whiptail,0.52.15-2ubuntu5
ubuntu-upstart,wsgiref,0.1.2
ubuntu-upstart,xauth,1:1.0.7-1ubuntu1
ubuntu-upstart,xkb-data,2.10.1-1ubuntu1
ubuntu-upstart,zlib1g,1:1.2.8.dfsg-1ubuntu1
iojs,abbrev,1.0.7
iojs,acl,2.2.52-2
iojs,adduser,3.113+nmu3
iojs,ansi,0.3.0
iojs,ansi-regex,1.1.1
iojs,ansi-regex,2.0.0
iojs,ansi-regex,2.0.0
iojs,ansi-styles,2.1.0
iojs,ansicolors,0.3.2
iojs,ansistyles,0.1.3
iojs,apt,1.0.9.8.4
iojs,archy,1.0.0
iojs,are-we-there-yet,1.0.4
iojs,argparse,1.2.1
iojs,array-index,0.1.1
iojs,asap,2.0.3
iojs,asn1,0.1.11
iojs,assert-plus,0.1.5
iojs,async,1.4.0
iojs,async-some,1.0.2
iojs,autoconf,2.69-8
iojs,automake,1:1.14.1-4+deb8u1
iojs,autotools-dev,20140911.1
iojs,aws-sign2,0.5.0
iojs,balanced-match,0.2.0
iojs,balanced-match,0.2.0
iojs,base-files,8+deb8u7
iojs,base-passwd,3.5.37
iojs,bash,4.3-11+deb8u1
iojs,binutils,2.25-5
iojs,bl,1.0.0
iojs,block-stream,0.0.8
iojs,bluebird,2.9.34
iojs,boom,2.8.0
iojs,brace-expansion,1.1.0
iojs,brace-expansion,1.1.0
iojs,bsdutils,1:2.25.2-6
iojs,builtins,0.0.7
iojs,bzip2,1.0.6-7+b3
iojs,bzr,2.6.0+bzr6595-6
iojs,bzr,2.7.0dev1
iojs,ca-certificates,20141019+deb8u2
iojs,caseless,0.11.0
iojs,chalk,1.1.0
iojs,char-spinner,1.0.1
iojs,chmodr,0.1.1
iojs,chownr,0.0.2
iojs,clone,0.1.19
iojs,cmd-shim,2.0.1
iojs,columnify,1.5.1
iojs,combined-stream,1.0.5
iojs,comerr-dev,2.1-1.42.12-2+b1
iojs,commander,2.8.1
iojs,concat-map,0.0.1
iojs,concat-map,0.0.1
iojs,concat-stream,1.5.0
iojs,config-chain,1.1.9
iojs,configobj,5.0.6
iojs,core-util-is,1.0.1
iojs,core-util-is,1.0.1
iojs,core-util-is,1.0.1
iojs,coreutils,8.23-4
iojs,cpp,4:4.9.2-2
iojs,cpp-4.9,4.9.2-10
iojs,cryptiles,2.0.4
iojs,ctype,0.5.3
iojs,curl,7.38.0-4+deb8u5
iojs,dash,0.5.7-4+b1
iojs,debconf,1.5.56
iojs,debconf-i18n,1.5.56
iojs,debian-archive-keyring,2014.3
iojs,debianutils,4.4+b1
iojs,debug,2.2.0
iojs,debuglog,1.0.1
iojs,defaults,1.0.2
iojs,delayed-stream,1.0.0
iojs,delegates,0.1.0
iojs,dezalgo,1.0.3
iojs,diffutils,1:3.3-1+b1
iojs,dmsetup,2:1.02.90-2.2+deb8u1
iojs,dpkg,1.17.27
iojs,e2fslibs,1.42.12-2+b1
iojs,e2fsprogs,1.42.12-2+b1
iojs,editor,1.0.0
iojs,escape-string-regexp,1.0.3
iojs,extend,3.0.0
iojs,file,1:5.22+15-2+deb8u3
iojs,findutils,4.4.2-9+b1
iojs,fontconfig,2.11.0-6.3+deb8u1
iojs,fontconfig-config,2.11.0-6.3+deb8u1
iojs,fonts-dejavu-core,2.34-1
iojs,forever-agent,0.6.1
iojs,form-data,1.0.0-rc2
iojs,fs-vacuum,1.2.6
iojs,fs-write-stream-atomic,1.0.3
iojs,fstream,1.0.7
iojs,fstream-ignore,1.0.2
iojs,fstream-npm,1.0.4
iojs,g++,4:4.9.2-2
iojs,g++-4.9,4.9.2-10
iojs,gauge,1.2.0
iojs,gcc,4:4.9.2-2
iojs,gcc-4.8-base,4.8.4-1
iojs,gcc-4.9,4.9.2-10
iojs,gcc-4.9-base,4.9.2-10
iojs,generate-function,2.0.0
iojs,generate-object-property,1.2.0
iojs,geoip-bin,1.6.2-4
iojs,gir1.2-freedesktop,1.42.0-2.2
iojs,gir1.2-gdkpixbuf-2.0,2.31.1-2+deb8u5
iojs,gir1.2-glib-2.0,1.42.0-2.2
iojs,gir1.2-rsvg-2.0,2.40.5-1+deb8u2
iojs,git,1:2.1.4-2.1+deb8u2
iojs,git-man,1:2.1.4-2.1+deb8u2
iojs,github-url-from-git,1.4.0
iojs,github-url-from-username-repo,1.0.2
iojs,glob,4.5.3
iojs,glob,5.0.14
iojs,gnupg,1.4.18-7+deb8u3
iojs,gpgv,1.4.18-7+deb8u3
iojs,graceful-fs,3.0.8
iojs,graceful-fs,3.0.8
iojs,graceful-fs,3.0.8
iojs,graceful-fs,3.0.8
iojs,graceful-fs,3.0.8
iojs,graceful-fs,3.0.8
iojs,graceful-fs,3.0.8
iojs,graceful-fs,3.0.8
iojs,graceful-fs,3.0.8
iojs,graceful-fs,3.0.8
iojs,graceful-fs,4.1.2
iojs,graceful-readlink,1.0.1
iojs,grep,2.20-4.1
iojs,gzip,1.6-4
iojs,har-validator,1.8.0
iojs,has-ansi,2.0.0
iojs,has-unicode,1.0.0
iojs,hawk,3.1.0
iojs,hicolor-icon-theme,0.13-1
iojs,hoek,2.14.0
iojs,hosted-git-info,2.1.4
iojs,hostname,3.15
iojs,http-signature,0.11.0
iojs,imagemagick,8:6.8.9.9-5+deb8u8
iojs,imagemagick-6.q16,8:6.8.9.9-5+deb8u8
iojs,imagemagick-common,8:6.8.9.9-5+deb8u8
iojs,inetutils-ping,2:1.9.2.39.3a460-3
iojs,inflight,1.0.4
iojs,inherits,2.0.1
iojs,ini,1.3.4
iojs,init,1.22
iojs,init-package-json,1.7.1
iojs,initscripts,2.88dsf-59
iojs,insserv,1.14.0-5
iojs,iproute2,3.16.0-2
iojs,is-absolute,0.1.7
iojs,is-my-json-valid,2.12.0
iojs,is-property,1.0.2
iojs,is-relative,0.1.3
iojs,isarray,0.0.1
iojs,isarray,0.0.1
iojs,isarray,0.0.1
iojs,isstream,0.1.2
iojs,jju,1.2.0
iojs,json-parse-helpfulerror,1.0.3
iojs,json-stringify-safe,5.0.1
iojs,jsonpointer,1.1.0
iojs,krb5-multidev,1.12.1+dfsg-19+deb8u2
iojs,libacl1,2.2.52-2
iojs,libapr1,1.5.1-3
iojs,libaprutil1,1.5.4-1
iojs,libapt-pkg4.12,1.0.9.8.4
iojs,libasan1,4.9.2-10
iojs,libatomic1,4.9.2-10
iojs,libattr1,1:2.4.47-2
iojs,libaudit-common,1:2.4-1
iojs,libaudit1,1:2.4-1+b1
iojs,libblkid1,2.25.2-6
iojs,libbsd0,0.7.0-2
iojs,libbz2-1.0,1.0.6-7+b3
iojs,libbz2-dev,1.0.6-7+b3
iojs,libc-bin,2.19-18+deb8u7
iojs,libc-dev-bin,2.19-18+deb8u7
iojs,libc6,2.19-18+deb8u7
iojs,libc6-dev,2.19-18+deb8u7
iojs,libcairo-gobject2,1.14.0-2.1+deb8u2
iojs,libcairo-script-interpreter2,1.14.0-2.1+deb8u2
iojs,libcairo2,1.14.0-2.1+deb8u2
iojs,libcairo2-dev,1.14.0-2.1+deb8u2
iojs,libcap2,1:2.24-8
iojs,libcap2-bin,1:2.24-8
iojs,libcdt5,2.38.0-7
iojs,libcgraph6,2.38.0-7
iojs,libcilkrts5,4.9.2-10
iojs,libcloog-isl4,0.18.2-1+b2
iojs,libcomerr2,1.42.12-2+b1
iojs,libcroco3,0.6.8-3+b1
iojs,libcryptsetup4,2:1.6.6-5
iojs,libcurl3,7.38.0-4+deb8u5
iojs,libcurl3-gnutls,7.38.0-4+deb8u5
iojs,libcurl4-openssl-dev,7.38.0-4+deb8u5
iojs,libdatrie1,0.2.8-1
iojs,libdb-dev,5.3.0+b1
iojs,libdb5.3,5.3.28-9
iojs,libdb5.3-dev,5.3.28-9
iojs,libdebconfclient0,0.192
iojs,libdevmapper1.02.1,2:1.02.90-2.2+deb8u1
iojs,libdjvulibre-dev,3.5.25.4-4+b1
iojs,libdjvulibre-text,3.5.25.4-4
iojs,libdjvulibre21,3.5.25.4-4+b1
iojs,libedit2,3.1-20140620-2
iojs,libelfg0,0.8.13-5
iojs,liberror-perl,0.17-1.1
iojs,libevent-2.0-5,2.0.21-stable-2+deb8u1
iojs,libevent-core-2.0-5,2.0.21-stable-2+deb8u1
iojs,libevent-dev,2.0.21-stable-2+deb8u1
iojs,libevent-extra-2.0-5,2.0.21-stable-2+deb8u1
iojs,libevent-openssl-2.0-5,2.0.21-stable-2+deb8u1
iojs,libevent-pthreads-2.0-5,2.0.21-stable-2+deb8u1
iojs,libexif-dev,0.6.21-2
iojs,libexif12,0.6.21-2
iojs,libexpat1,2.1.0-6+deb8u3
iojs,libexpat1-dev,2.1.0-6+deb8u3
iojs,libffi-dev,3.1-2+b2
iojs,libffi6,3.1-2+b2
iojs,libfftw3-double3,3.3.4-2
iojs,libfontconfig1,2.11.0-6.3+deb8u1
iojs,libfontconfig1-dev,2.11.0-6.3+deb8u1
iojs,libfreetype6,2.5.2-3+deb8u1
iojs,libfreetype6-dev,2.5.2-3+deb8u1
iojs,libgcc-4.9-dev,4.9.2-10
iojs,libgcc1,1:4.9.2-10
iojs,libgcrypt20,1.6.3-2+deb8u2
iojs,libgd3,2.1.0-5+deb8u9
iojs,libgdbm-dev,1.8.3-13.1
iojs,libgdbm3,1.8.3-13.1
iojs,libgdk-pixbuf2.0-0,2.31.1-2+deb8u5
iojs,libgdk-pixbuf2.0-common,2.31.1-2+deb8u5
iojs,libgdk-pixbuf2.0-dev,2.31.1-2+deb8u5
iojs,libgeoip-dev,1.6.2-4
iojs,libgeoip1,1.6.2-4
iojs,libgirepository-1.0-1,1.42.0-2.2
iojs,libglib2.0-0,2.42.1-1+b1
iojs,libglib2.0-bin,2.42.1-1+b1
iojs,libglib2.0-data,2.42.1-1
iojs,libglib2.0-dev,2.42.1-1+b1
iojs,libgmp10,2:6.0.0+dfsg-6
iojs,libgnutls-deb0-28,3.3.8-6+deb8u4
iojs,libgomp1,4.9.2-10
iojs,libgpg-error0,1.17-3
iojs,libgraphite2-3,1.3.6-1~deb8u1
iojs,libgraphviz-dev,2.38.0-7
iojs,libgssapi-krb5-2,1.12.1+dfsg-19+deb8u2
iojs,libgssrpc4,1.12.1+dfsg-19+deb8u2
iojs,libgvc6,2.38.0-7
iojs,libgvpr2,2.38.0-7
iojs,libharfbuzz0b,0.9.35-2
iojs,libhogweed2,2.7.1-5+deb8u2
iojs,libice-dev,2:1.0.9-1+b1
iojs,libice6,2:1.0.9-1+b1
iojs,libicu52,52.1-8+deb8u4
iojs,libidn11,1.29-1+deb8u2
iojs,libilmbase-dev,1.0.1-6.1
iojs,libilmbase6,1.0.1-6.1
iojs,libisl10,0.12.2-2
iojs,libitm1,4.9.2-10
iojs,libjasper-dev,1.900.1-debian1-2.4+deb8u2
iojs,libjasper1,1.900.1-debian1-2.4+deb8u2
iojs,libjbig-dev,2.1-3.1
iojs,libjbig0,2.1-3.1
iojs,libjpeg-dev,1:1.3.1-12
iojs,libjpeg62-turbo,1:1.3.1-12
iojs,libjpeg62-turbo-dev,1:1.3.1-12
iojs,libjs-excanvas,0.r3-3
iojs,libjs-jquery,1.7.2+dfsg-3.2
iojs,libk5crypto3,1.12.1+dfsg-19+deb8u2
iojs,libkadm5clnt-mit9,1.12.1+dfsg-19+deb8u2
iojs,libkadm5srv-mit9,1.12.1+dfsg-19+deb8u2
iojs,libkdb5-7,1.12.1+dfsg-19+deb8u2
iojs,libkeyutils1,1.5.9-5+b1
iojs,libkmod2,18-3
iojs,libkrb5-3,1.12.1+dfsg-19+deb8u2
iojs,libkrb5-dev,1.12.1+dfsg-19+deb8u2
iojs,libkrb5support0,1.12.1+dfsg-19+deb8u2
iojs,liblcms2-2,2.6-3+deb8u1
iojs,liblcms2-dev,2.6-3+deb8u1
iojs,libldap-2.4-2,2.4.40+dfsg-1+deb8u2
iojs,liblocale-gettext-perl,1.05-8+b1
iojs,liblqr-1-0,0.4.2-2
iojs,liblqr-1-0-dev,0.4.2-2
iojs,liblsan0,4.9.2-10
iojs,libltdl-dev,2.4.2-1.11+b1
iojs,libltdl7,2.4.2-1.11+b1
iojs,liblzma-dev,5.1.1alpha+20120614-2+b3
iojs,liblzma5,5.1.1alpha+20120614-2+b3
iojs,liblzo2-2,2.08-1.2
iojs,libmagic1,1:5.22+15-2+deb8u3
iojs,libmagickcore-6-arch-config,8:6.8.9.9-5+deb8u8
iojs,libmagickcore-6-headers,8:6.8.9.9-5+deb8u8
iojs,libmagickcore-6.q16-2,8:6.8.9.9-5+deb8u8
iojs,libmagickcore-6.q16-2-extra,8:6.8.9.9-5+deb8u8
iojs,libmagickcore-6.q16-dev,8:6.8.9.9-5+deb8u8
iojs,libmagickcore-dev,8:6.8.9.9-5+deb8u8
iojs,libmagickwand-6-headers,8:6.8.9.9-5+deb8u8
iojs,libmagickwand-6.q16-2,8:6.8.9.9-5+deb8u8
iojs,libmagickwand-6.q16-dev,8:6.8.9.9-5+deb8u8
iojs,libmagickwand-dev,8:6.8.9.9-5+deb8u8
iojs,libmount1,2.25.2-6
iojs,libmpc3,1.0.2-1
iojs,libmpfr4,3.1.2-2
iojs,libmysqlclient-dev,5.5.54-0+deb8u1
iojs,libmysqlclient18,5.5.54-0+deb8u1
iojs,libncurses5,5.9+20140913-1+b1
iojs,libncurses5-dev,5.9+20140913-1+b1
iojs,libncursesw5,5.9+20140913-1+b1
iojs,libnettle4,2.7.1-5+deb8u2
iojs,libopenexr-dev,1.6.1-8
iojs,libopenexr6,1.6.1-8
iojs,libp11-kit0,0.20.7-1
iojs,libpam-modules,1.1.8-3.1+deb8u2
iojs,libpam-modules-bin,1.1.8-3.1+deb8u2
iojs,libpam-runtime,1.1.8-3.1+deb8u2
iojs,libpam0g,1.1.8-3.1+deb8u2
iojs,libpango-1.0-0,1.36.8-3
iojs,libpangocairo-1.0-0,1.36.8-3
iojs,libpangoft2-1.0-0,1.36.8-3
iojs,libpathplan4,2.38.0-7
iojs,libpcre3,2:8.35-3.3+deb8u4
iojs,libpcre3-dev,2:8.35-3.3+deb8u4
iojs,libpcrecpp0,2:8.35-3.3+deb8u4
iojs,libpixman-1-0,0.32.6-3
iojs,libpixman-1-dev,0.32.6-3
